第零層,id,第一層,id,第二層,id,法規名稱,id,英文版,廢止
,,,,,,技能職類測驗能力認證審查費收費辦法,N0080046,,
,,,,,,技能職類證書發證及管理辦法,N0080043,,
,,,,,,技能競賽實施及獎勵辦法,N0080044,,
,,,,,,技術士技能檢定及發證辦法,N0080004,,
,,,,,,技術士技能檢定作業及試場規則,N0080014,,
,,,,,,技術士技能檢定規費收費標準,N0080020,,
,,,,,,私立職業訓練機構個人資料檔案安全維護計畫及處理辦法,N0080048,,
,,,,,,身心障礙者庇護工場設立管理及補助準則,N0080025,,
,,,,,,身心障礙者創業輔導服務實施方式及補助準則,N0080026,,
,,,,,,身心障礙者職務再設計實施方式及補助準則,N0080024,,
,,,,,,身心障礙者職業重建服務專業人員遴用及培訓準則,N0080029,,
,,,,,,身心障礙者職業訓練機構設立管理及補助準則,N0080028,,
,,,,,,事業機構支付職業訓練費用審核辦法,N0080009,,
,,,,,,原住民待工期間職前訓練經費補助辦法,N0080016,,
,,,,,,勞動力發展業務公益信託許可及監督辦法,N0080047,,
,,,,,,視覺功能障礙者從事按摩或理療按摩資格認定及管理辦法,N0080030,,
,,,,,,職業災害勞工職業重建補助辦法,N0080021,,
,,,,,,職業訓練法,N0080001,,
,,,,,,職業訓練法施行細則,N0080002,,
,,,,,,職業訓練師培訓辦法,N0080010,,
,,,,,,職業訓練師甄審遴聘辦法,N0080003,,
,,,,,,職業訓練師與學校教師年資相互採計及待遇比照辦法,N0080005,,
,,,,,,職業訓練基金設置管理運用辦法,N0080006,,
,,,,,,職業訓練機構設立及管理辦法,N0080008,,
,,,,,,職業養成訓練及轉業訓練委任或委託辦法,N0080045,,
,,,,就業服務目,4010009,,,,
,,,,,,人力仲介業個人資料檔案安全維護計畫及處理辦法,N0090045,,
,,,,,,人口販運被害人工作許可及管理辦法,N0090041,,
,,,,,,公立就業服務機構設置準則,N0090018,,
,,,,,,外國人受聘僱從事就業服務法第四十六條第一項第八款至第十一款規定工作之轉換雇主或工作程序準則,N0090023,,
,,,,,,外國人從事就業服務法第四十六條第一項第一款至第六款工作資格及審查標準,N0090031,,
,,,,,,外國人從事就業服務法第四十六條第一項第八款至第十一款工作資格及審查標準,N0090029,,
,,,,,,私立就業服務機構收費項目及金額標準,N0090028,,
,,,,,,私立就業服務機構許可及管理辦法,N0090002,,
,,,,,,身心障礙者定額進用不列入員工總人數計算單位職務分析標準,N0090044,,
,,,,,,身心障礙者就業服務機構設立管理及補助準則,N0090040,,
,,,,,,身心障礙者就業基金撥交就業安定基金提撥及分配辦法,N0090039,,
,,,,,,身心障礙者職業輔導評量實施方式及補助準則,N0090014,,
,,,,,,事業單位優先僱用經其大量解僱失業勞工獎勵辦法,N0080013,,
,,,,,,取得華僑身分香港澳門居民工作許可審查收費標準,N0080017,,
,,,,,,取得華僑身分香港澳門居民聘僱及管理辦法,N0090008,,
,,,,,,家庭暴力被害人創業貸款補助辦法,N0040010,,
,,,,,,特殊境遇家庭創業貸款補助辦法,N0040009,,
,,,,,,推動國民就業績優評選及獎勵辦法,N0090033,,
,,,,,,就業安定基金收支保管及運用辦法,N0090007,,
,,,,,,就業服務法,N0090001,,
,,,,,,就業服務法申請案件審查費及證照費收費標準,N0090030,,
,,,,,,就業服務法施行細則,N0090006,,
,,,,,,就業保險之職業訓練及訓練經費管理運用辦法,N0090024,,
,,,,,,就業保險失業者創業協助辦法,N0040013,,
,,,,,,就業保險促進就業實施辦法,N0050025,,
,,,,,,就業促進津貼實施辦法,N0090025,,
,,,,,,視覺功能障礙者按摩工作輔導及補助辦法,N0080041,,
,,,,,,進用身心障礙者工作績優機關（構）獎勵辦法,N0090012,,
,,,,,,雇主聘僱外國人許可及管理辦法,N0090027,,
,,,,,,雇主聘僱本國籍照顧服務員補助辦法,N0080019,,
,,,,其他目,4010010,,,,
,,,,,,行政院勞工委員會科學技術研究發展成果歸屬及運用辦法,N0010022,,
,,,,,,勞動部及所屬機關提供政府資訊收費標準,N0010012,,
,,,,,,勞動業務財團法人監督準則,N0010008,,
,,衛生福利部,,,,,,,
,,,,組織目,04012001,,,,
,,,,,,內政部兒童局組織條例,D0000051,,
,,,,,,行政院衛生署疾病管制局組織條例,L0000024,,
,,,,,,行政院衛生署國民健康局組織條例,L0000046,,
,,,,,,行政院衛生署組織法,L0000001,,
,,,,,,行政院衛生署管制藥品管理局製藥工廠設置辦法,L0000029,,
,,,,,,衛生福利部中央健康保險署組織法,L0000026,,
,,,,,,衛生福利部中央健康保險署處務規程,L0010048,,
,,,,,,衛生福利部各醫院組織準則,L0000053,,
,,,,,,衛生福利部各醫院辦事細則,L0010058,,
,,,,,,衛生福利部老人身心障礙兒童及少年福利機構組織準則,D0000155,,
,,,,,,衛生福利部老人身心障礙兒童及少年福利機構辦事細則,L0010059,,
,,,,,,衛生福利部社會及家庭署組織法,L0000058,,
,,,,,,衛生福利部社會及家庭署處務規程,L0010056,,
,,,,,,衛生福利部食品藥物管理署組織法,L0000054,,
,,,,,,衛生福利部食品藥物管理署處務規程,L0010049,,
,,,,,,衛生福利部疾病管制署組織法,L0000056,,
,,,,,,衛生福利部疾病管制署處務規程,L0010054,,
,,,,,,衛生福利部國民健康署組織法,L0000057,,
,,,,,,衛生福利部國民健康署處務規程,L0010055,,
,,,,,,衛生福利部國家中醫藥研究所組織法,L0000059,,
,,,,,,衛生福利部國家中醫藥研究所處務規程,L0010057,,
,,,,,,衛生福利部組織法,L0000055,,
,,,,,,衛生福利部處務規程,L0010053,,
,,,,綜合規劃目,04012002,NULL,,,
,,,,社會保險目,04012003,,,,
,,,,,,全民健康保險扣取及繳納補充保險費辦法,L0060027,,
,,,,,,全民健康保險自墊醫療費用核退辦法,L0060005,,
,,,,,,全民健康保險法,L0060001,,
,,,,,,全民健康保險法施行細則,L0060002,,
,,,,,,全民健康保險爭議事項審議辦法,L0060010,,
,,,,,,全民健康保險保險人受託辦理職業災害保險醫療給付費用償付辦法,L0060016,,
,,,,,,全民健康保險保險費及滯納金分期繳納辦法,L0060020,,
,,,,,,全民健康保險保險對象收容於矯正機關者就醫管理辦法,L0060034,,
,,,,,,全民健康保險保險對象免自行負擔費用辦法,L0060015,,
,,,,,,全民健康保險保險憑證製發及存取資料管理辦法,L0060029,,
,,,,,,全民健康保險紓困基金申貸辦法,L0060011,,
,,,,,,全民健康保險基金收支保管及運用辦法,L0060025,,
,,,,,,全民健康保險執行重大交通事故公害及食品中毒事件代位求償辦法,L0060021,,
,,,,,,全民健康保險會組成及議事辦法,L0060031,,
,,,,,,全民健康保險經濟困難認定標準,L0060019,,
,,,,,,全民健康保險資料調閱與查詢及訪查辦法,L0060026,,
,,,,,,全民健康保險轉診實施辦法,L0060033,,
,,,,,,全民健康保險醫事服務機構特約及管理辦法,L0060008,,
,,,,,,全民健康保險醫事服務機構提報財務報告辦法,L0060036,,
,,,,,,全民健康保險醫療服務給付項目及支付標準共同擬訂辦法,L0060032,,
,,,,,,全民健康保險醫療服務審查業務委託辦法,L0060028,,
,,,,,,全民健康保險醫療品質資訊公開辦法,L0060037,,
,,,,,,全民健康保險醫療費用申報與核付及醫療服務審查辦法,L0060006,,
,,,,,,全民健康保險醫療辦法,L0060009,,
,,,,,,全民健康保險藥物給付項目及支付標準,L0060035,,
,,,,,,全民健康保險藥物給付項目及支付標準共同擬訂辦法,L0060030,,
,,,,,,全民健康保險藥品價格調整作業辦法,L0060038,,
,,,,,,國民年金法,D0050152,,
,,,,,,國民年金法施行細則,D0050167,,
,,,,,,國民年金爭議事項審議辦法,D0050160,,
,,,,,,國民年金保險及勞工保險老年給付合併發給辦法,D0050162,,
,,,,,,國民年金保險身心障礙年金給付審定基準及請領辦法,D0050166,,
,,,,,,國民年金保險保險費與利息分期及延期繳納辦法,D0050163,,
,,,,,,國民年金保險基金委託經營辦法,D0050165,,
,,,,,,國民年金保險基金管理運用及監督辦法,D0050164,,
,,,,,,國民年金保險被保險人申請減領保險給付辦法,D0050159,,
,,,,,,國民年金保險遺屬年金給付有關無謀生能力認定辦法,D0050178,,
,,,,,,莫拉克颱風受災農民健康保險及國民年金保險被保險人保險費補助辦法,D0050172,,
,,,,社會救助及社工目,04012004,,,,
,,,,,,公益勸募條例,D0050138,,
,,,,,,公益勸募條例施行細則,D0050146,,
,,,,,,公益勸募許可辦法,D0050147,,
,,,,,,因應經濟重大變化中低收入戶短期生活扶助辦法,D0050176,,
,,,,,,志願服務法,D0050131,,
,,,,,,志願服務獎勵辦法,D0050134,,
,,,,,,志願服務證及服務紀錄冊管理辦法,D0050132,,
,,,,,,社區發展工作綱要,D0050077,,
,,,,,,社會工作師法,D0050125,,
,,,,,,社會工作師法施行細則,D0050126,,
,,,,,,社會工作師接受繼續教育及執業執照更新辦法,D0050169,,
,,,,,,社會工作師與專科社會工作師證照及甄審審查收費標準,D0050168,,
,,,,,,社會救助法,D0050078,,
,,,,,,社會救助法施行細則,D0050079,,
,,,,,,社會救助機構設立標準,D0050080,,
,,,,,,社會救助機構獎勵辦法,D0050081,,
,,,,,,專科社會工作師分科甄審及接受繼續教育辦法,D0050170,,
,,,,,,衛生福利志願服務獎勵辦法,L0010016,,
,,,,,,縣（市）醫療補助辦法,D0050082,,
,,,,護理及健康照護目,4012005,,,,
,,,,,,助產人員法,L0070003,,
,,,,,,助產人員法施行細則,L0070004,,
,,,,,,助產機構設置標準,L0070018,,
,,,,,,身心障礙者健康檢查及保健服務準則,L0070030,,
,,,,,,身心障礙者醫療復健所需醫療費用及醫療輔具補助辦法,L0020178,,
,,,,,,身心障礙者鑑定作業辦法,L0020020,,
,,,,,,專科護理師分科及甄審辦法,L0020081,,
,,,,,,護理人員法,L0020166,,
,,,,,,護理人員法施行細則,L0020167,,
,,,,,,護理機構分類設置標準,L0020035,,
,,,,,,護理機構設置或擴充許可辦法,L0020180,,
,,,,保護服務目,4012006,,,,
,,,,,,人體生物資料庫商業運用利益回饋辦法,L0020170,,
,,,,,,人體生物資料庫設置許可管理辦法,L0020173,,
,,,,,,人體生物資料庫管理條例,L0020164,,
,,,,,,人體生物資料庫審查費收費標準,L0020174,,
,,,,,,人體研究法,L0020176,,
,,,,,,人體研究倫理審查委員會組織及運作管理辦法,L0020179,,
,,,,,,人體試驗管理辦法,L0020162,,
,,,,,,人體器官移植分配及管理辦法,L0020183,,
,,,,,,人體器官移植條例,L0020024,,
,,,,,,人體器官移植條例施行細則,L0020027,,
,,,,,,人體器官組織細胞輸入輸出管理辦法,L0020088,,
,,,,,,內科及外科專科護理師申請甄審收費標準,L0020126,,
,,,,,,公共場所必要緊急救護設備管理辦法,L0020182,,
,,,,,,心理治療所設置標準,L0020105,,
,,,,,,心理師法,L0020098,,
,,,,,,心理師法施行細則,L0020101,,
,,,,,,心理諮商所設置標準,L0020104,,
,,,,,,牙體技術所設置標準,L0020175,,
,,,,,,牙體技術師法,L0020150,,
,,,,,,牙體技術師法施行細則,L0020156,,
,,,,,,民間參與衛生醫療設施建設接管營運辦法,L0010015,,
,,,,,,危險性醫療儀器審查評估辦法,L0020019,,
,,,,,,安寧緩和醫療條例,L0020066,,
,,,,,,安寧緩和醫療條例施行細則,L0020067,,
,,,,,,行政院衛生署再生資源再生利用管理辦法,L0020077,,
,,,,,,行政院衛生署緊急醫療救護諮詢委員會組織規程,L0000032,,
,,,,,,身心障礙者特別門診管理辦法,L0020160,,
,,,,,,具有多重醫事人員資格者執業管理辦法,L0020076,,
,,,,,,呼吸治療師法,L0020099,,
,,,,,,呼吸治療師法施行細則,L0020100,,
,,,,,,居家呼吸照護所設置標準,L0020177,,
,,,,,,物理治療所設置標準,L0020036,,
,,,,,,物理治療師法,L0020044,,
,,,,,,物理治療師法施行細則,L0020046,,
,,,,,,活體肝臟捐贈移植許可辦法,L0020087,,
,,,,,,捐贈屍體器官移植喪葬費補助標準,L0020085,,
,,,,,,特定醫療技術檢查檢驗醫療儀器施行或使用管理辦法,L0020075,,
,,,,,,區域緊急醫療應變中心作業辦法,L0020130,,
,,,,,,國術損傷接骨技術員管理辦法（94.11.24訂定）,L0020120,,
,,,,,,專科醫師分科及甄審辦法,L0020028,,
,,,,,,救護技術員管理辦法,L0020141,,
,,,,,,救護車及救護車營業機構設置設立許可收費標準,L0020146,,
,,,,,,救護車及救護車營業機構設置設立許可管理辦法,L0020060,,
,,,,,,救護車裝備標準及管理辦法,L0020145,,
,,,,,,救護直昇機管理辦法,L0020074,,
,,,,,,復健科專科醫師甄審辦法,L0020106,,
,,,,,,腦死判定準則,L0020079,,
,,,,,,解剖屍體條例,L0020015,,
,,,,,,緊急傷病患轉診實施辦法,L0020140,,
,,,,,,緊急醫療救護法,L0020045,,
,,,,,,緊急醫療救護法施行細則,L0020047,,
,,,,,,緊急醫療救護資訊通報辦法,L0020129,,
,,,,,,語言治療所設置標準,L0020171,,
,,,,,,語言治療師法,L0020135,,
,,,,,,語言治療師法施行細則,L0020147,,
,,,,,,領有醫師證書之外國人及華僑執業管理辦法,L0020029,,
,,,,,,衛生主管機關輔導設置醫療廢棄物清除處理設施管理辦法,L0020072,,
,,,,,,衛生福利部及直轄市政府衛生局所屬醫療機構醫師專勤服務辦法,L0020022,,
,,,,,,齒模製造技術員從業管理辦法,L0020161,,
,,,,,,營養師法,L0040006,,
,,,,,,營養師法施行細則,L0040007,,
,,,,,,營養師執業執照費及營養諮詢機構開業執照費收費標準,L0040082,,
,,,,,,聯合診所管理辦法,L0020084,,
,,,,,,職能治療所設置標準,L0020058,,
,,,,,,職能治療師法,L0020039,,
,,,,,,職能治療師法施行細則,L0020040,,
,,,,,,醫事人員申請證明書收費標準,L0020078,,
,,,,,,醫事人員執業登記及繼續教育辦法,L0020181,,
,,,,,,醫事放射所設置標準,L0020095,,
,,,,,,醫事放射師法,L0020089,,
,,,,,,醫事放射師法施行細則,L0020094,,
,,,,,,醫事憑證收費標準,L0020122,,
,,,,,,醫事檢驗所設置標準,L0020096,,
,,,,,,醫事檢驗師法,L0020090,,
,,,,,,醫事檢驗師法施行細則,L0020093,,
,,,,,,醫師法,L0020001,,
,,,,,,醫師法施行細則,L0020002,,
,,,,,,醫師獎勵辦法,L0020124,,
,,,,,,醫師懲戒辦法,L0020003,,
,,,,,,醫院附設殮殯奠祭設施管理辦法,L0020086,,
,,,,,,醫院設立或擴充許可辦法,L0020163,,
,,,,,,醫院評鑑及教學醫院評鑑收費標準,L0020128,,
,,,,,,醫院電腦處理個人資料登記管理辦法,I0050027,,
,,,,,,醫院緊急災害應變措施及檢查辦法,L0020026,,
,,,,,,醫院緊急醫療能力分級標準,L0020158,,
,,,,,,醫學院或醫院法醫部門設置辦法,L0000052,,
,,,,,,醫療事業發展獎勵辦法,L0020083,,
,,,,,,醫療事業廢棄物再利用管理辦法,O0050044,,
,,,,,,醫療法,L0020021,,
,,,,,,醫療法人必要財產最低標準,L0020169,,
,,,,,,醫療法人財務報告編製準則,L0020123,,
,,,,,,醫療法施行細則,L0020023,,
,,,,,,醫療指導醫師實施辦法,L0020157,,
,,,,,,醫療財團法人董事選任辦法,L0020082,,
,,,,,,醫療發展基金收支保管及運用辦法,L0020032,,
,,,,,,醫療廢棄物共同清除處理機構管理辦法,L0020069,,
,,,,,,醫療機構設置標準,L0020025,,
,,,,,,醫療機構電子病歷製作及管理辦法,L0020121,,
,,,,,,醫療機構網際網路資訊管理辦法,L0020165,,
,,,,,,離島開業醫事機構獎勵及輔導辦法,L0020080,,
,,,,,,藥師於執業處所外執行業務管理辦法,L0030078,,
,,,,,,藥師法,L0030066,,
,,,,,,藥師法施行細則,L0030067,,
,,,,,,藥師執業登記及繼續教育辦法,L0030068,,
,,,,,,藥師懲戒及懲戒覆審委員會設置審議辦法,L0030064,,
,,,,,,藥劑生資格及管理辦法,L0030020,,
,,,,,,聽力所設置標準,L0020172,,
,,,,,,聽力師法,L0020149,,
,,,,,,聽力師法施行細則,L0020159,,
,,,,,,鑲牙生管理規則,L0020004,,
,,,,醫事目,4012007,,,,
,,,,,,少年安置輔導之福利及教養機構設置管理辦法,D0050036,,
,,,,,,行政院衛生署辦理兒童及少年性交易防制教育宣導辦法,D0050032,,
,,,,,,行政機關執行保護令及處理家庭暴力案件辦法,D0080021,,
,,,,,,兒童及少年性交易犯罪行為人輔導教育辦法,D0050035,,
,,,,,,兒童及少年性交易防制條例,D0050023,,
,,,,,,兒童及少年性交易防制條例施行細則,D0050027,,
,,,,,,兒童及少年保護通報及處理辦法,D0050009,,
,,,,,,性侵害加害人檔案資料管理及使用辦法,D0080087,,
,,,,,,性侵害犯罪防治法,D0080079,,
,,,,,,性侵害犯罪防治法施行細則,D0080080,,
,,,,,,性騷擾防治法,D0050074,,
,,,,,,性騷擾防治法施行細則,D0050135,,
,,,,,,性騷擾防治準則,D0050136,,
,,,,,,性騷擾事件調解辦法,D0050137,,
,,,,,,家庭暴力防治法,D0050071,,
